"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"NID2",0,0,0,0,7,0,0,0,0,7,7,7
"NPHS1",1,0,1,0,3,1,0,1,0,7,7,7
"NRXN3",0,1,0,0,6,0,0,0,0,7,7,7
"NUP210",0,0,0,0,6,1,0,0,0,7,7,7
"OR2T33",0,0,0,0,7,0,0,0,0,7,7,7
"OR4C15",0,0,0,0,6,1,0,0,0,7,7,7
"OR51V1",0,0,0,0,7,0,0,0,0,7,7,7
"OR5D16",0,0,0,0,7,0,0,0,0,7,7,7
"OR5F1",1,0,0,0,6,0,0,0,0,7,7,7
"OR5L2",0,0,0,0,7,0,0,0,0,7,7,7
"OR5T3",0,0,0,0,7,0,0,0,0,7,7,7
"OR8U1",0,0,0,0,7,0,0,0,0,7,7,7
"PARD3B",0,0,0,0,5,1,0,1,0,7,7,7
"PCDHB2",0,0,0,0,6,1,0,0,0,7,7,7
"PCDHB3",0,0,0,0,7,0,0,0,0,7,7,7
"PCK1",1,0,0,0,6,0,0,0,0,7,7,7
"PDGFRA",0,0,0,0,6,1,0,0,0,7,7,7
"POLQ",0,0,0,0,7,0,0,0,0,7,7,7
"PRDM16",0,0,0,0,5,2,0,0,0,7,7,7
"PTPRC",1,0,0,1,4,1,0,0,0,7,7,7
"REG3A",0,0,0,0,6,0,0,1,0,7,7,7
"RET",0,0,0,0,7,0,0,0,0,7,7,7
"SCN7A",1,0,0,0,5,1,0,0,0,7,7,7
"SLC8A1",0,0,0,0,5,2,0,0,0,7,7,7
"SPHKAP",0,0,0,0,7,0,0,0,0,7,7,7
"TBX5",1,0,0,0,6,0,0,0,0,7,7,7
"TMPRSS15",0,0,0,0,5,2,0,0,0,7,7,7
"TRANK1",1,0,0,0,6,0,0,0,0,7,7,7
"TRIML1",0,0,0,0,7,0,0,0,0,7,7,7
"TRIO",0,0,0,0,6,1,0,0,0,7,7,7
"TRPC4",0,0,0,0,7,0,0,0,0,7,7,7
"TRPC6",0,0,0,0,5,1,0,1,0,7,7,7
"TRPM6",0,0,0,0,4,3,0,0,0,7,7,7
"UBA6",1,0,0,0,5,1,0,0,0,7,7,7
"USP40",0,0,0,0,6,0,0,1,0,7,7,7
"VGLL3",0,1,0,0,6,0,0,0,0,7,7,7
"ZBBX",0,0,1,0,4,2,0,0,0,7,7,7
"ZIM2",0,0,0,0,7,0,0,0,0,7,7,7
"ZNF221",0,0,0,0,6,1,0,0,0,7,7,7
"SCN1A",0,0,0,0,10,1,0,0,0,11,6,6
"CLSTN2",0,0,0,0,8,0,1,0,0,9,6,6
"HRNR",0,0,0,0,6,3,0,0,0,9,6,6
"LPA",0,0,0,0,7,1,0,1,0,9,6,6
"RBP3",0,0,0,0,9,0,0,0,0,9,6,6
"TEX14",0,0,0,0,7,0,0,2,0,9,6,6
"ASTN2",0,0,0,0,6,2,0,0,0,8,6,6
"CACNA2D1",0,0,0,0,8,0,0,0,0,8,6,6
"CFHR5",0,0,0,0,7,1,0,0,0,8,6,6
"DGKI",0,0,0,0,8,0,0,0,0,8,6,6
"EPHB1",0,0,0,0,7,0,0,1,0,8,6,6
"FSTL5",0,0,0,0,6,2,0,0,0,8,6,6
"GABRB3",0,0,0,0,7,0,1,0,0,8,6,6
"HCN1",0,0,0,0,7,1,0,0,0,8,6,6
"MRC2",0,0,0,0,7,1,0,0,0,8,6,6
"MYH13",0,0,0,0,7,0,0,1,0,8,6,6
"NFATC2",0,0,0,0,7,1,0,0,0,8,6,6
"OR2T6",0,0,0,0,8,0,0,0,0,8,6,6
"OR6N2",0,1,0,0,6,1,0,0,0,8,6,6
"PCDHA6",0,0,0,0,8,0,0,0,0,8,6,6
"PRKG1",0,0,0,0,7,1,0,0,0,8,6,6
"PTPRB",0,0,0,0,6,1,0,1,0,8,6,6
"SLC39A12",0,0,0,0,6,2,0,0,0,8,6,6
"TPR",1,0,0,0,7,0,0,0,0,8,6,6
"XYLT1",0,0,0,0,5,3,0,0,0,8,6,6
"ABCB5",0,0,0,0,6,0,0,1,0,7,6,6
"ACAN",0,0,0,0,7,0,0,0,0,7,6,6
"BRCA2",0,0,0,0,6,1,0,0,0,7,6,6
"C8B",1,0,0,0,5,1,0,0,0,7,6,6
"CNKSR2",1,0,0,0,4,2,0,0,0,7,6,6
"COL4A1",1,0,0,0,6,0,0,0,0,7,6,6
"CPED1",0,1,0,0,6,0,0,0,0,7,6,6
"CT47B1",0,0,0,0,7,0,0,0,0,7,6,6
"CYP26B1",0,0,0,0,7,0,0,0,0,7,6,6
"DCLK3",0,0,0,0,6,1,0,0,0,7,6,6
"DIP2A",0,0,0,0,7,0,0,0,0,7,6,6
"DPYS",0,0,0,0,6,0,0,1,0,7,6,6
"FAM47A",0,0,0,0,7,0,0,0,0,7,6,6
"FRMD7",0,0,0,0,6,0,0,0,1,7,6,6
"GALNT13",0,0,0,0,6,1,0,0,0,7,6,6
"GCN1L1",0,1,1,0,4,0,0,1,0,7,6,6
"GPR158",0,0,0,0,7,0,0,0,0,7,6,6
"GREB1",0,0,0,0,5,1,0,1,0,7,6,6
"GRM4",0,0,0,0,7,0,0,0,0,7,6,6
"GUCY1A2",0,0,0,0,7,0,0,0,0,7,6,6
"HAPLN1",0,0,0,0,7,0,0,0,0,7,6,6
"HDAC9",1,1,0,0,4,1,0,0,0,7,6,6
"HEPH",0,0,0,0,7,0,0,0,0,7,6,6
"HK3",1,0,0,0,5,0,0,0,1,7,6,6
"KCNA4",1,0,0,0,6,0,0,0,0,7,6,6
"KCNB1",0,0,0,0,6,1,0,0,0,7,6,6
"KCNJ3",0,1,0,0,6,0,0,0,0,7,6,6
"KIAA2026",1,0,0,0,5,1,0,0,0,7,6,6
"KIF26B",0,0,0,0,7,0,0,0,0,7,6,6
"LPPR4",0,0,0,0,7,0,0,0,0,7,6,6
"LRFN5",0,0,0,0,6,1,0,0,0,7,6,6
"MSH4",1,0,0,0,5,1,0,0,0,7,6,6
"MYLK",0,0,0,0,6,1,0,0,0,7,6,6
"MYO18B",0,0,0,0,7,0,0,0,0,7,6,6
"NAV2",1,0,0,0,5,1,0,0,0,7,6,6
"NID1",0,0,0,0,7,0,0,0,0,7,6,6
"NIPBL",0,0,0,0,7,0,0,0,0,7,6,6
"OR13G1",0,0,0,0,7,0,0,0,0,7,6,6
"OR2W3",0,0,0,0,5,2,0,0,0,7,6,6
"PCDHGA2",1,0,0,0,6,0,0,0,0,7,6,6
"PDE4DIP",0,0,0,0,6,1,0,0,0,7,6,6
"PHF3",0,0,0,0,5,2,0,0,0,7,6,6
"PTPRN2",0,0,0,0,6,0,0,1,0,7,6,6
"PYHIN1",0,0,0,0,7,0,0,0,0,7,6,6
"RAG1",0,0,0,0,7,0,0,0,0,7,6,6
"ROBO4",0,0,0,0,7,0,0,0,0,7,6,6
"SDCCAG8",0,0,0,0,6,1,0,0,0,7,6,6
"SEMA5A",0,0,0,0,7,0,0,0,0,7,6,6
"SIGLEC12",1,0,0,0,6,0,0,0,0,7,6,6
"SLC12A2",0,0,0,0,5,1,0,1,0,7,6,6
"SLC12A5",0,0,0,0,6,1,0,0,0,7,6,6
"SLC17A8",0,0,0,0,6,0,0,1,0,7,6,6
"SLIT2",0,0,0,0,7,0,0,0,0,7,6,6
"TACC2",0,0,0,0,7,0,0,0,0,7,6,6
"TIAM2",0,0,0,0,7,0,0,0,0,7,6,6
"TLL1",1,0,0,0,5,1,0,0,0,7,6,6
"TRHDE",0,0,0,0,6,0,0,1,0,7,6,6
"USP29",0,1,0,0,6,0,0,0,0,7,6,6
"VPS13D",1,0,0,0,6,0,0,0,0,7,6,6
"ZNF318",1,0,0,0,6,0,0,0,0,7,6,6
"ADAM19",0,0,0,0,5,1,0,0,0,6,6,6
"ADAM23",0,0,0,0,5,1,0,0,0,6,6,6
"ADAMTS3",0,0,0,0,5,0,0,1,0,6,6,6
"ADCY5",0,0,0,0,6,0,0,0,0,6,6,6
"ALPK1",0,0,0,0,6,0,0,0,0,6,6,6
"ANKRD12",0,0,0,0,5,1,0,0,0,6,6,6
"ANKRD34A",0,0,0,0,6,0,0,0,0,6,6,6
"ANKS1B",0,0,0,0,6,0,0,0,0,6,6,6
"ANO3",0,0,0,0,6,0,0,0,0,6,6,6
"ARAP2",0,0,0,0,4,2,0,0,0,6,6,6
"ARHGAP25",0,0,0,0,5,1,0,0,0,6,6,6
"ARHGAP35",1,0,0,0,4,1,0,0,0,6,6,6
"ARMC3",0,0,0,0,5,1,0,0,0,6,6,6
"ATP1A2",1,0,0,0,5,0,0,0,0,6,6,6
"BCL9L",0,0,0,0,6,0,0,0,0,6,6,6
"BOD1L1",0,0,0,0,6,0,0,0,0,6,6,6
"C7orf60",0,0,0,0,5,1,0,0,0,6,6,6
"CACNA1B",1,0,0,0,4,1,0,0,0,6,6,6
"CACNA1F",0,0,0,0,5,1,0,0,0,6,6,6
"CARD6",0,0,0,0,5,1,0,0,0,6,6,6
"CCNB3",0,0,0,0,5,0,1,0,0,6,6,6
"CD109",0,0,0,0,6,0,0,0,0,6,6,6
"CDH23",0,0,0,0,5,0,0,1,0,6,6,6
"CLEC4F",0,0,0,0,6,0,0,0,0,6,6,6
"CPXM2",0,0,0,0,6,0,0,0,0,6,6,6
"CUX2",0,0,0,0,6,0,0,0,0,6,6,6
"CXorf22",0,0,0,0,5,1,0,0,0,6,6,6
"DDX60L",0,0,0,0,4,1,0,1,0,6,6,6
"DOCK4",1,0,0,0,4,0,0,1,0,6,6,6
"DPP10",1,0,0,0,4,0,0,1,0,6,6,6
"DSE",0,0,0,0,5,1,0,0,0,6,6,6
"DSG3",0,1,0,0,4,0,0,1,0,6,6,6
"DSP",0,0,0,0,5,1,0,0,0,6,6,6
"DUSP27",0,0,0,0,6,0,0,0,0,6,6,6
"EXPH5",0,0,0,0,6,0,0,0,0,6,6,6
"F13B",0,0,0,0,6,0,0,0,0,6,6,6
"FCRL3",0,0,0,0,5,1,0,0,0,6,6,6
"FERD3L",0,0,0,0,5,1,0,0,0,6,6,6
"FNDC1",0,0,0,0,6,0,0,0,0,6,6,6
"GABRA1",0,0,0,0,5,1,0,0,0,6,6,6
"GPR139",0,0,0,0,6,0,0,0,0,6,6,6
"GPR156",0,0,0,0,6,0,0,0,0,6,6,6
"HAS2",0,0,0,0,6,0,0,0,0,6,6,6
"HIVEP1",0,0,0,0,5,1,0,0,0,6,6,6
"HIVEP2",1,0,0,0,5,0,0,0,0,6,6,6
"IFT172",0,0,0,0,5,1,0,0,0,6,6,6
"IGSF10",0,0,0,0,6,0,0,0,0,6,6,6
"IGSF9B",0,0,0,0,4,2,0,0,0,6,6,6
"IL18RAP",0,0,0,0,4,2,0,0,0,6,6,6
"ITGAL",0,0,0,0,5,1,0,0,0,6,6,6
"KALRN",0,0,0,0,5,1,0,0,0,6,6,6
"KANK4",0,0,0,0,6,0,0,0,0,6,6,6
"KANSL1",0,0,0,0,5,1,0,0,0,6,6,6
"KCNH7",1,0,0,0,4,1,0,0,0,6,6,6
"KCNJ12",0,0,0,0,6,0,0,0,0,6,6,6
"LILRB4",0,1,0,0,5,0,0,0,0,6,6,6
"MAGEE1",0,0,0,0,5,1,0,0,0,6,6,6
"MAP1A",0,1,0,0,5,0,0,0,0,6,6,6
"MAPT",1,0,0,0,5,0,0,0,0,6,6,6
"MARK1",0,1,0,0,2,2,0,1,0,6,6,6
"MED12",0,0,0,0,5,1,0,0,0,6,6,6
"MKRN3",0,0,0,0,6,0,0,0,0,6,6,6
"MS4A14",0,0,0,0,6,0,0,0,0,6,6,6
"MTHFD1L",0,0,0,0,4,2,0,0,0,6,6,6
"MTUS2",0,0,0,0,6,0,0,0,0,6,6,6
"MUC2",0,0,0,0,5,0,0,1,0,6,6,6
"MYH9",0,0,0,0,5,1,0,0,0,6,6,6
"MYO18A",1,0,0,0,5,0,0,0,0,6,6,6
"MYT1",0,0,0,0,4,0,0,2,0,6,6,6
"MYT1L",1,0,0,0,5,0,0,0,0,6,6,6
"NBPF1",0,0,0,0,4,1,0,1,0,6,6,6
"NLRP10",1,0,0,0,4,1,0,0,0,6,6,6
"NRK",0,0,0,0,5,0,0,1,0,6,6,6
"NTNG1",1,0,0,0,5,0,0,0,0,6,6,6
"NUF2",0,0,0,0,4,0,0,2,0,6,6,6
"NUP205",0,0,0,0,4,2,0,0,0,6,6,6
"OLFML2B",0,0,0,0,6,0,0,0,0,6,6,6
"OR14K1",0,0,0,0,5,0,0,0,1,6,6,6
"OR1C1",0,0,0,0,5,1,0,0,0,6,6,6
"OR2AK2",0,0,0,0,6,0,0,0,0,6,6,6
"OR2L13",0,0,0,0,5,1,0,0,0,6,6,6
"OR2M3",0,0,0,0,6,0,0,0,0,6,6,6
"OR2M4",0,0,0,0,4,2,0,0,0,6,6,6
"OR4C46",0,0,0,0,6,0,0,0,0,6,6,6
"OR4N2",0,0,0,0,4,2,0,0,0,6,6,6
"OR6N1",0,0,0,0,6,0,0,0,0,6,6,6
"OR8J3",0,0,0,0,6,0,0,0,0,6,6,6
"PCDH19",1,0,0,0,4,1,0,0,0,6,6,6
"PCDHB14",0,0,0,0,6,0,0,0,0,6,6,6
"PCDHB16",0,0,0,0,6,0,0,0,0,6,6,6
"PCSK5",0,0,0,0,6,0,0,0,0,6,6,6
"PLB1",0,0,0,0,5,0,0,1,0,6,6,6
"PLEKHG4B",0,0,0,0,6,0,0,0,0,6,6,6
"POTEC",0,0,0,0,6,0,0,0,0,6,6,6
"PRDM2",0,0,0,0,6,0,0,0,0,6,6,6
"PRG4",0,0,0,0,5,1,0,0,0,6,6,6
"PROS1",0,0,0,0,5,0,0,1,0,6,6,6
"PRSS1",0,0,0,0,6,0,0,0,0,6,6,6
"PSG5",0,0,0,0,5,1,0,0,0,6,6,6
"PSKH2",0,1,0,0,5,0,0,0,0,6,6,6
"RASAL2",1,1,0,0,4,0,0,0,0,6,6,6
"RBM10",1,0,0,0,1,3,0,1,0,6,6,6
"RICTOR",0,1,0,0,5,0,0,0,0,6,6,6
"RP1",0,0,0,0,6,0,0,0,0,6,6,6
"RPE65",0,0,0,0,5,1,0,0,0,6,6,6
"RUNX1T1",0,1,0,0,5,0,0,0,0,6,6,6
"SAMD9",0,0,0,0,5,1,0,0,0,6,6,6
"SAMD9L",0,0,0,0,6,0,0,0,0,6,6,6
"SDK2",0,1,0,0,5,0,0,0,0,6,6,6
"SEMA5B",0,0,0,0,6,0,0,0,0,6,6,6
"SERPINB3",0,0,0,0,5,1,0,0,0,6,6,6
"SF3B1",0,0,0,0,6,0,0,0,0,6,6,6
"SHPRH",0,0,0,0,5,1,0,0,0,6,6,6
"SLC35F1",0,0,0,0,4,2,0,0,0,6,6,6
"SLITRK6",0,0,0,0,5,1,0,0,0,6,6,6
"SLX4",0,0,0,0,4,2,0,0,0,6,6,6
"SMAD4",0,0,0,0,4,2,0,0,0,6,6,6
"SMC4",0,0,0,0,6,0,0,0,0,6,6,6
"SMG1",0,0,0,0,6,0,0,0,0,6,6,6
"SP100",0,0,0,0,5,0,0,1,0,6,6,6
"SPAG17",0,0,0,0,4,1,0,1,0,6,6,6
"ST6GAL2",0,0,0,0,6,0,0,0,0,6,6,6
"TECRL",0,0,0,0,5,1,0,0,0,6,6,6
"TMEM132D",0,0,0,0,6,0,0,0,0,6,6,6
"TMEM200A",0,0,0,0,6,0,0,0,0,6,6,6
"TRAPPC8",1,0,0,0,3,1,0,1,0,6,6,6
"TRPC5",0,0,0,0,5,1,0,0,0,6,6,6
"UNC13A",0,1,0,0,4,1,0,0,0,6,6,6
"USP26",0,0,0,0,4,2,0,0,0,6,6,6
"WBSCR17",0,0,0,0,6,0,0,0,0,6,6,6
"WDFY3",1,0,0,0,5,0,0,0,0,6,6,6
"ZMYM3",0,0,0,0,4,2,0,0,0,6,6,6
"ZNF334",0,0,0,0,5,1,0,0,0,6,6,6
"ZNF577",0,0,0,0,6,0,0,0,0,6,6,6
"ZNF99",0,0,0,0,6,0,0,0,0,6,6,6
"DRD2",0,0,0,0,8,0,0,0,0,8,5,5
"GPRASP1",0,0,0,0,7,1,0,0,0,8,5,5
"ABCA10",0,0,0,0,7,0,0,0,0,7,5,5
"AP1G1",1,0,0,0,5,1,0,0,0,7,5,5
"AVPR1A",0,0,0,0,7,0,0,0,0,7,5,5
"CACNA1I",0,0,0,0,6,1,0,0,0,7,5,5
"CHM",1,0,0,0,5,0,0,1,0,7,5,5
"COL6A2",0,0,0,0,6,0,0,1,0,7,5,5
"CTNND2",0,0,0,0,5,1,0,1,0,7,5,5
"HS3ST4",1,0,0,0,6,0,0,0,0,7,5,5
"JMJD1C",0,0,0,0,5,1,0,1,0,7,5,5
"NLGN1",1,0,0,0,6,0,0,0,0,7,5,5
"NLRP7",0,0,0,0,6,1,0,0,0,7,5,5
"PABPC5",0,0,0,0,6,1,0,0,0,7,5,5
"POTEF",0,0,0,0,7,0,0,0,0,7,5,5
"SLC9C2",0,0,0,0,7,0,0,0,0,7,5,5
"TRBV5-7",0,1,0,0,6,0,0,0,0,7,5,5
"TRIM58",0,0,0,0,5,2,0,0,0,7,5,5
"TUBA3C",0,0,0,0,7,0,0,0,0,7,5,5
"ABCA7",0,0,0,0,5,0,0,1,0,6,5,5
"ABCG4",0,0,0,0,5,1,0,0,0,6,5,5
"ADAMTS17",0,0,0,0,6,0,0,0,0,6,5,5
"AOX1",0,0,0,0,5,1,0,0,0,6,5,5
"ARFGEF1",0,0,0,0,6,0,0,0,0,6,5,5
"ARMC5",1,1,0,0,4,0,0,0,0,6,5,5
"ATM",1,0,0,0,3,0,0,2,0,6,5,5
"ATP2B2",0,0,0,0,6,0,0,0,0,6,5,5
"ATP8A2",0,0,0,0,6,0,0,0,0,6,5,5
"C4orf21",0,0,0,0,6,0,0,0,0,6,5,5
"CA10",0,0,0,0,5,0,0,0,1,6,5,5
"CACNA1S",0,0,0,0,6,0,0,0,0,6,5,5
"CCDC147",1,0,0,0,5,0,0,0,0,6,5,5
"CDK12",0,0,0,0,6,0,0,0,0,6,5,5
"CEP170",0,0,0,0,5,1,0,0,0,6,5,5
"CHRM2",0,0,0,0,6,0,0,0,0,6,5,5
"CNTN4",0,0,0,0,5,1,0,0,0,6,5,5
"CREBBP",0,0,0,0,6,0,0,0,0,6,5,5
"DNAJC13",0,0,0,0,4,1,0,1,0,6,5,5
"DPP6",0,0,0,0,6,0,0,0,0,6,5,5
"FCRL1",0,0,0,0,6,0,0,0,0,6,5,5
"FLT1",0,1,0,0,4,0,0,1,0,6,5,5
"GCC2",0,0,0,0,6,0,0,0,0,6,5,5
"GRIA3",0,0,0,0,6,0,0,0,0,6,5,5
"GRIK1",0,0,0,0,6,0,0,0,0,6,5,5
"HGF",0,0,0,0,5,1,0,0,0,6,5,5
"HNF4A",0,0,0,0,6,0,0,0,0,6,5,5
"ITGBL1",0,0,0,0,2,2,0,2,0,6,5,5
"ITIH2",0,0,0,0,6,0,0,0,0,6,5,5
"JPH2",0,0,0,0,6,0,0,0,0,6,5,5
"KCNK2",0,0,0,0,4,2,0,0,0,6,5,5
"KIF21A",0,0,0,0,5,1,0,0,0,6,5,5
"KIF4B",0,0,0,0,6,0,0,0,0,6,5,5
"KPRP",0,0,0,0,6,0,0,0,0,6,5,5
"LAMC1",0,0,0,0,4,2,0,0,0,6,5,5
"LPHN2",0,0,0,0,6,0,0,0,0,6,5,5
"MAP3K19",0,0,0,0,6,0,0,0,0,6,5,5
"MDGA2",0,0,0,0,4,2,0,0,0,6,5,5
"MEGF10",0,0,0,0,6,0,0,0,0,6,5,5
"MPPED2",0,0,0,0,6,0,0,0,0,6,5,5
"MS4A4A",1,0,0,0,3,1,0,1,0,6,5,5
"MTM1",0,0,0,0,5,0,0,1,0,6,5,5
"MTOR",0,0,0,0,5,1,0,0,0,6,5,5
"MYCBP2",0,0,0,0,5,0,0,1,0,6,5,5
"MYO7B",0,0,0,0,5,1,0,0,0,6,5,5
"MYOF",0,0,0,0,4,1,0,1,0,6,5,5
"NLRP13",0,0,0,0,4,2,0,0,0,6,5,5
"NNT",1,0,0,0,5,0,0,0,0,6,5,5
"PDE1C",0,0,0,0,5,0,0,1,0,6,5,5
"PLEKHM3",0,0,0,0,5,1,0,0,0,6,5,5
"PLXNA4",0,0,0,0,6,0,0,0,0,6,5,5
"REV3L",0,0,0,0,6,0,0,0,0,6,5,5
"RGAG1",1,0,0,0,5,0,0,0,0,6,5,5
"SDK1",0,0,0,0,6,0,0,0,0,6,5,5
"SLC18A3",0,0,0,0,6,0,0,0,0,6,5,5
"STAB1",0,0,0,0,6,0,0,0,0,6,5,5
"SUPT16H",0,0,0,0,6,0,0,0,0,6,5,5
"THOC2",0,0,0,0,5,1,0,0,0,6,5,5
"TIMD4",0,0,0,0,4,2,0,0,0,6,5,5
"TRPM1",0,0,0,0,5,1,0,0,0,6,5,5
"TXLNB",0,0,0,0,6,0,0,0,0,6,5,5
"USP34",0,0,0,0,5,1,0,0,0,6,5,5
"YLPM1",0,0,0,0,6,0,0,0,0,6,5,5
"ZFC3H1",0,0,0,0,5,1,0,0,0,6,5,5
"ZIC3",0,0,0,0,6,0,0,0,0,6,5,5
"ZNF407",0,0,0,0,4,2,0,0,0,6,5,5
"ZNF91",0,0,0,0,5,1,0,0,0,6,5,5
"A2M",0,0,0,0,3,1,0,1,0,5,5,5
"A2ML1",0,1,0,0,4,0,0,0,0,5,5,5
"AARS2",1,0,0,0,3,0,0,1,0,5,5,5
"ABCA12",0,0,0,0,4,1,0,0,0,5,5,5
"ABCC4",1,0,1,0,3,0,0,0,0,5,5,5
"ABCC8",0,0,0,0,5,0,0,0,0,5,5,5
"ABCC9",1,0,0,0,4,0,0,0,0,5,5,5
"ACACA",1,0,0,0,3,1,0,0,0,5,5,5
"ACTC1",0,0,0,0,5,0,0,0,0,5,5,5
"ADAD1",0,0,0,0,4,1,0,0,0,5,5,5
"ADAMTS18",0,0,0,0,5,0,0,0,0,5,5,5
"ADAMTSL3",0,0,0,0,4,1,0,0,0,5,5,5
"ADCY8",0,0,0,0,5,0,0,0,0,5,5,5
"AGBL1",1,0,0,0,3,1,0,0,0,5,5,5
"ALG10",1,0,0,0,3,0,1,0,0,5,5,5
"ALK",0,0,0,0,3,2,0,0,0,5,5,5
"AMPH",0,0,0,0,5,0,0,0,0,5,5,5
"ANTXR1",0,0,0,0,3,1,0,1,0,5,5,5
"APC",1,0,0,0,3,0,0,1,0,5,5,5
"ARAP3",0,0,0,0,5,0,0,0,0,5,5,5
"ARHGAP32",1,0,0,0,4,0,0,0,0,5,5,5
"ARHGAP36",0,0,0,0,5,0,0,0,0,5,5,5
"ARID1B",0,0,0,0,5,0,0,0,0,5,5,5
"ASAP1",0,0,0,0,5,0,0,0,0,5,5,5
"ASB12",0,0,0,0,5,0,0,0,0,5,5,5
"ASCC3",0,0,0,0,5,0,0,0,0,5,5,5
"ASIC2",0,0,0,0,5,0,0,0,0,5,5,5
"ATP2B3",0,0,0,0,4,1,0,0,0,5,5,5
"BAI2",0,0,0,0,5,0,0,0,0,5,5,5
"BCL9",0,1,0,0,4,0,0,0,0,5,5,5
"BDP1",0,0,0,0,5,0,0,0,0,5,5,5
"BMP10",0,0,0,0,5,0,0,0,0,5,5,5
"BNC2",0,0,0,0,5,0,0,0,0,5,5,5
"BRINP1",0,0,0,0,4,1,0,0,0,5,5,5
"BTNL8",0,0,0,0,4,1,0,0,0,5,5,5
"C6",0,1,0,0,4,0,0,0,0,5,5,5
"C7",1,0,0,0,4,0,0,0,0,5,5,5
"CALB2",0,0,0,0,5,0,0,0,0,5,5,5
"CAPN6",0,0,0,0,4,1,0,0,0,5,5,5
"CARD11",0,0,0,0,4,0,0,1,0,5,5,5
"CCDC129",0,0,0,0,5,0,0,0,0,5,5,5
"CCDC178",0,0,0,0,5,0,0,0,0,5,5,5
"CCDC39",0,0,0,0,5,0,0,0,0,5,5,5
"CCDC40",0,0,0,0,3,2,0,0,0,5,5,5
"CCSER1",0,0,0,0,4,1,0,0,0,5,5,5
"CD163",1,0,0,0,3,0,0,1,0,5,5,5
"CDH22",0,0,0,0,5,0,0,0,0,5,5,5
"CDHR2",0,0,0,0,5,0,0,0,0,5,5,5
"CFHR3",0,0,0,0,5,0,0,0,0,5,5,5
"CHD5",0,0,0,0,5,0,0,0,0,5,5,5
"CHRNG",0,0,0,0,3,1,0,1,0,5,5,5
"CHST1",0,0,0,0,5,0,0,0,0,5,5,5
"CLCA2",0,0,0,0,5,0,0,0,0,5,5,5
"CLTC",0,0,0,0,4,1,0,0,0,5,5,5
"CMTR2",0,1,0,0,0,4,0,0,0,5,5,5
"CNBD1",1,0,0,0,3,0,0,1,0,5,5,5
"COL5A3",0,0,0,0,3,1,0,1,0,5,5,5
"COL9A1",0,0,0,0,3,0,0,2,0,5,5,5
"CPA6",0,0,0,0,5,0,0,0,0,5,5,5
"CSF1R",0,0,0,0,5,0,0,0,0,5,5,5
"CSPG4",0,0,0,0,5,0,0,0,0,5,5,5
"CTCFL",1,0,0,0,4,0,0,0,0,5,5,5
"CTNNB1",0,0,0,1,4,0,0,0,0,5,5,5
"CXorf66",0,0,0,0,5,0,0,0,0,5,5,5
"DARC",0,0,0,0,5,0,0,0,0,5,5,5
"DCSTAMP",1,0,0,0,4,0,0,0,0,5,5,5
"DDX26B",0,0,0,0,4,1,0,0,0,5,5,5
"DENND1A",0,0,0,0,5,0,0,0,0,5,5,5
"DLC1",1,1,0,0,3,0,0,0,0,5,5,5
"DLK1",0,0,0,0,3,2,0,0,0,5,5,5
"DMXL1",0,0,0,0,4,1,0,0,0,5,5,5
"DOCK11",0,0,0,0,5,0,0,0,0,5,5,5
"DOPEY2",1,0,0,0,4,0,0,0,0,5,5,5
"DPY19L2",0,0,0,0,5,0,0,0,0,5,5,5
"DSC3",0,0,0,0,4,1,0,0,0,5,5,5
"DYNC1H1",0,0,0,0,5,0,0,0,0,5,5,5
"E2F7",0,0,0,0,4,1,0,0,0,5,5,5
"EBF2",0,0,0,0,5,0,0,0,0,5,5,5
"EML1",0,0,0,0,4,1,0,0,0,5,5,5
"EPB41L3",0,0,0,0,4,1,0,0,0,5,5,5
"ERBB3",0,0,0,0,4,1,0,0,0,5,5,5
"ESPNL",1,0,0,0,4,0,0,0,0,5,5,5
"FAM188B",0,0,0,0,4,0,0,1,0,5,5,5
"FAP",0,0,0,0,5,0,0,0,0,5,5,5
"FBN1",0,0,0,0,4,1,0,0,0,5,5,5
"FLRT2",1,1,0,0,3,0,0,0,0,5,5,5
"FOCAD",0,0,0,0,5,0,0,0,0,5,5,5
"FRYL",0,1,0,0,4,0,0,0,0,5,5,5
"FSHR",0,0,0,0,5,0,0,0,0,5,5,5
"GABRA2",0,0,0,0,5,0,0,0,0,5,5,5
"GABRA4",0,0,0,0,4,0,0,1,0,5,5,5
"GABRB1",0,0,0,0,5,0,0,0,0,5,5,5
"GAD2",1,0,0,0,4,0,0,0,0,5,5,5
"GALC",0,0,0,0,3,1,0,1,0,5,5,5
"GALNT14",0,0,0,0,3,2,0,0,0,5,5,5
"GALNT15",0,0,0,0,5,0,0,0,0,5,5,5
"GBP5",0,0,0,0,5,0,0,0,0,5,5,5
"GHR",0,0,0,0,5,0,0,0,0,5,5,5
"GLRA2",0,0,0,0,5,0,0,0,0,5,5,5
"GLRA3",0,0,0,0,4,0,0,1,0,5,5,5
"GOLGB1",0,0,0,0,5,0,0,0,0,5,5,5
"GPR142",0,0,0,0,4,1,0,0,0,5,5,5
"GPR45",0,0,0,0,5,0,0,0,0,5,5,5
"GRIA4",0,0,0,0,5,0,0,0,0,5,5,5
