"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"SLC2A4",1,0,0,0,0,0,0,0,0,1,1,1
"SLC30A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC30A4",0,0,0,0,1,0,0,0,0,1,1,1
"SLC30A8",1,0,0,0,0,0,0,0,0,1,1,1
"SLC31A1",1,0,0,0,0,0,0,0,0,1,1,1
"SLC35B3",1,0,0,0,0,0,0,0,0,1,1,1
"SLC35D2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC35E2B",0,0,0,0,1,0,0,0,0,1,1,1
"SLC35F4",0,0,0,0,1,0,0,0,0,1,1,1
"SLC35G3",0,0,0,0,1,0,0,0,0,1,1,1
"SLC37A4",0,0,0,0,1,0,0,0,0,1,1,1
"SLC38A5",0,0,0,0,1,0,0,0,0,1,1,1
"SLC39A12",0,0,0,0,0,1,0,0,0,1,1,1
"SLC39A14",0,0,0,0,1,0,0,0,0,1,1,1
"SLC39A6",1,0,0,0,0,0,0,0,0,1,1,1
"SLC3A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC41A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC41A3",0,0,0,0,1,0,0,0,0,1,1,1
"SLC43A2",0,0,0,0,1,0,0,0,0,1,1,1
"SLC44A5",0,0,0,0,0,0,0,1,0,1,1,1
"SLC45A1",0,0,0,0,0,0,0,1,0,1,1,1
"SLC45A4",0,0,0,0,1,0,0,0,0,1,1,1
"SLC47A2",0,0,0,0,1,0,0,0,0,1,1,1
"SLC4A4",1,0,0,0,0,0,0,0,0,1,1,1
"SLC52A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC52A3",0,0,0,0,1,0,0,0,0,1,1,1
"SLC5A11",1,0,0,0,0,0,0,0,0,1,1,1
"SLC5A7",0,0,0,0,1,0,0,0,0,1,1,1
"SLC5A9",0,1,0,0,0,0,0,0,0,1,1,1
"SLC6A11",0,0,0,0,1,0,0,0,0,1,1,1
"SLC6A13",0,0,0,0,1,0,0,0,0,1,1,1
"SLC6A19",1,0,0,0,0,0,0,0,0,1,1,1
"SLC6A5",0,0,0,0,1,0,0,0,0,1,1,1
"SLC6A6",1,0,0,0,0,0,0,0,0,1,1,1
"SLC6A8",1,0,0,0,0,0,0,0,0,1,1,1
"SLC7A13",0,0,0,0,1,0,0,0,0,1,1,1
"SLC7A2",1,0,0,0,0,0,0,0,0,1,1,1
"SLC7A6OS",0,0,0,0,1,0,0,0,0,1,1,1
"SLC8A2",0,0,0,0,1,0,0,0,0,1,1,1
"SLC9A3R2",0,0,0,0,1,0,0,0,0,1,1,1
"SLC9A6",0,0,0,0,1,0,0,0,0,1,1,1
"SLC9A7",0,0,0,0,1,0,0,0,0,1,1,1
"SLC9B1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC9C1",0,0,0,0,1,0,0,0,0,1,1,1
"SLC9C2",1,0,0,0,0,0,0,0,0,1,1,1
"SLCO1B7",0,0,0,0,1,0,0,0,0,1,1,1
"SLCO2A1",0,0,0,0,1,0,0,0,0,1,1,1
"SLCO4A1",1,0,0,0,0,0,0,0,0,1,1,1
"SLIT3",1,0,0,0,0,0,0,0,0,1,1,1
"SLITRK3",0,0,0,0,1,0,0,0,0,1,1,1
"SLITRK6",0,0,0,0,1,0,0,0,0,1,1,1
"SMAD4",1,0,0,0,0,0,0,0,0,1,1,1
"SMARCA1",1,0,0,0,0,0,0,0,0,1,1,1
"SMARCA5",0,0,0,0,1,0,0,0,0,1,1,1
"SMARCB1",0,0,0,0,1,0,0,0,0,1,1,1
"SMARCD2",1,0,0,0,0,0,0,0,0,1,1,1
"SMC6",1,0,0,0,0,0,0,0,0,1,1,1
"SMCO1",0,0,0,0,1,0,0,0,0,1,1,1
"SMCR8",0,0,0,0,1,0,0,0,0,1,1,1
"SMEK2",1,0,0,0,0,0,0,0,0,1,1,1
"SMG7",1,0,0,0,0,0,0,0,0,1,1,1
"SMG9",1,0,0,0,0,0,0,0,0,1,1,1
"SMIM12",0,0,0,0,1,0,0,0,0,1,1,1
"SMIM15",1,0,0,0,0,0,0,0,0,1,1,1
"SMPD1",0,0,0,0,1,0,0,0,0,1,1,1
"SMPD2",1,0,0,0,0,0,0,0,0,1,1,1
"SMTN",0,0,0,0,0,1,0,0,0,1,1,1
"SMURF2",0,0,0,0,1,0,0,0,0,1,1,1
"SMYD3",1,0,0,0,0,0,0,0,0,1,1,1
"SNAP23",0,0,0,0,1,0,0,0,0,1,1,1
"SNAP25",0,0,0,0,1,0,0,0,0,1,1,1
"SNAP29",0,0,0,0,1,0,0,0,0,1,1,1
"SNAP47",0,0,0,0,1,0,0,0,0,1,1,1
"SNCAIP",0,0,0,0,1,0,0,0,0,1,1,1
"SNF8",1,0,0,0,0,0,0,0,0,1,1,1
"SNRK",0,0,0,0,0,0,0,1,0,1,1,1
"SNRPC",1,0,0,0,0,0,0,0,0,1,1,1
"SNX17",1,0,0,0,0,0,0,0,0,1,1,1
"SNX27",0,0,0,0,1,0,0,0,0,1,1,1
"SNX32",0,0,0,0,1,0,0,0,0,1,1,1
"SNX33",0,0,0,0,1,0,0,0,0,1,1,1
"SNX4",0,0,0,0,1,0,0,0,0,1,1,1
"SNX6",1,0,0,0,0,0,0,0,0,1,1,1
"SOAT1",0,0,0,0,1,0,0,0,0,1,1,1
"SOAT2",1,0,0,0,0,0,0,0,0,1,1,1
"SOCS6",0,0,0,0,1,0,0,0,0,1,1,1
"SOD1",1,0,0,0,0,0,0,0,0,1,1,1
"SOGA1",0,0,0,0,1,0,0,0,0,1,1,1
"SORBS1",0,0,0,0,1,0,0,0,0,1,1,1
"SOS2",0,0,0,0,1,0,0,0,0,1,1,1
"SOSTDC1",1,0,0,0,0,0,0,0,0,1,1,1
"SOWAHC",0,0,0,0,1,0,0,0,0,1,1,1
"SOX7",1,0,0,0,0,0,0,0,0,1,1,1
"SOX9",0,0,0,0,0,1,0,0,0,1,1,1
"SP1",1,0,0,0,0,0,0,0,0,1,1,1
"SP3",0,0,0,0,1,0,0,0,0,1,1,1
"SPAG1",1,0,0,0,0,0,0,0,0,1,1,1
"SPAG6",1,0,0,0,0,0,0,0,0,1,1,1
"SPAG8",1,0,0,0,0,0,0,0,0,1,1,1
"SPAG9",0,0,0,0,1,0,0,0,0,1,1,1
"SPAM1",0,0,0,0,1,0,0,0,0,1,1,1
"SPANXC",0,0,0,0,1,0,0,0,0,1,1,1
"SPANXD",0,0,0,0,1,0,0,0,0,1,1,1
"SPANXN3",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA13",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA16",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA17",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA18",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA2",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA21",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA31A3",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA31A6",1,0,0,0,0,0,0,0,0,1,1,1
"SPATA31A7",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA4",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA5",0,0,0,0,1,0,0,0,0,1,1,1
"SPATA5L1",0,0,0,0,1,0,0,0,0,1,1,1
"SPCS1",1,0,0,0,0,0,0,0,0,1,1,1
"SPEF2",0,0,0,0,1,0,0,0,0,1,1,1
"SPEN",0,0,0,0,0,1,0,0,0,1,1,1
"SPESP1",1,0,0,0,0,0,0,0,0,1,1,1
"SPG7",0,0,0,0,1,0,0,0,0,1,1,1
"SPI1",1,0,0,0,0,0,0,0,0,1,1,1
"SPIC",0,0,0,0,1,0,0,0,0,1,1,1
"SPICE1",0,0,0,0,1,0,0,0,0,1,1,1
"SPIN3",0,0,0,0,1,0,0,0,0,1,1,1
"SPINK5",0,0,0,0,1,0,0,0,0,1,1,1
"SPNS1",0,0,0,0,1,0,0,0,0,1,1,1
"SPOCK1",1,0,0,0,0,0,0,0,0,1,1,1
"SPP1",0,0,0,0,1,0,0,0,0,1,1,1
"SPRY1",1,0,0,0,0,0,0,0,0,1,1,1
"SPRYD7",0,0,0,0,1,0,0,0,0,1,1,1
"SPTAN1",1,0,0,0,0,0,0,0,0,1,1,1
"SPTBN1",0,0,0,0,1,0,0,0,0,1,1,1
"SPTLC1",0,0,0,0,1,0,0,0,0,1,1,1
"SPTLC3",0,0,0,0,1,0,0,0,0,1,1,1
"SQSTM1",1,0,0,0,0,0,0,0,0,1,1,1
"SRA1",0,0,0,0,1,0,0,0,0,1,1,1
"SREBF2",0,0,0,0,0,0,0,1,0,1,1,1
"SRGAP3",1,0,0,0,0,0,0,0,0,1,1,1
"SRI",1,0,0,0,0,0,0,0,0,1,1,1
"SRPK1",1,0,0,0,0,0,0,0,0,1,1,1
"SRPR",0,0,0,0,1,0,0,0,0,1,1,1
"SRRM4",0,0,0,0,1,0,0,0,0,1,1,1
"SRRM5",0,0,0,0,1,0,0,0,0,1,1,1
"SRSF2",0,0,0,0,1,0,0,0,0,1,1,1
"SSH2",1,0,0,0,0,0,0,0,0,1,1,1
"SSR2",0,0,0,0,1,0,0,0,0,1,1,1
"SST",0,0,0,0,1,0,0,0,0,1,1,1
"SSTR5",1,0,0,0,0,0,0,0,0,1,1,1
"SSUH2",0,0,0,0,1,0,0,0,0,1,1,1
"SSX2IP",1,0,0,0,0,0,0,0,0,1,1,1
"ST13",1,0,0,0,0,0,0,0,0,1,1,1
"ST14",0,0,0,0,1,0,0,0,0,1,1,1
"ST3GAL2",1,0,0,0,0,0,0,0,0,1,1,1
"ST3GAL3",0,0,0,0,1,0,0,0,0,1,1,1
"ST3GAL4",0,0,0,0,1,0,0,0,0,1,1,1
"ST3GAL6",0,0,0,0,1,0,0,0,0,1,1,1
"ST6GALNAC1",1,0,0,0,0,0,0,0,0,1,1,1
"ST6GALNAC5",0,0,0,0,1,0,0,0,0,1,1,1
"ST6GALNAC6",1,0,0,0,0,0,0,0,0,1,1,1
"STAC3",0,0,0,0,1,0,0,0,0,1,1,1
"STAG1",0,0,0,0,1,0,0,0,0,1,1,1
"STAM2",0,0,0,0,1,0,0,0,0,1,1,1
"STAT1",1,0,0,0,0,0,0,0,0,1,1,1
"STAU1",1,0,0,0,0,0,0,0,0,1,1,1
"STAU2",1,0,0,0,0,0,0,0,0,1,1,1
"STEAP1",0,0,0,0,1,0,0,0,0,1,1,1
"STIM2",1,0,0,0,0,0,0,0,0,1,1,1
"STK11",0,0,0,0,1,0,0,0,0,1,1,1
"STK31",0,0,0,0,1,0,0,0,0,1,1,1
"STK32C",1,0,0,0,0,0,0,0,0,1,1,1
"STK38",0,0,0,0,1,0,0,0,0,1,1,1
"STK38L",1,0,0,0,0,0,0,0,0,1,1,1
"STMN1",1,0,0,0,0,0,0,0,0,1,1,1
"STMND1",0,0,0,0,1,0,0,0,0,1,1,1
"STOX2",1,0,0,0,0,0,0,0,0,1,1,1
"STPG1",1,0,0,0,0,0,0,0,0,1,1,1
"STRADA",0,0,0,0,1,0,0,0,0,1,1,1
"STRC",0,0,0,0,1,0,0,0,0,1,1,1
"STRN3",0,0,0,0,1,0,0,0,0,1,1,1
"STRN4",1,0,0,0,0,0,0,0,0,1,1,1
"STT3A",1,0,0,0,0,0,0,0,0,1,1,1
"STX18",1,0,0,0,0,0,0,0,0,1,1,1
"STX2",1,0,0,0,0,0,0,0,0,1,1,1
"STX5",1,0,0,0,0,0,0,0,0,1,1,1
"STXBP1",0,0,0,0,1,0,0,0,0,1,1,1
"STXBP2",1,0,0,0,0,0,0,0,0,1,1,1
"STXBP6",0,0,0,0,1,0,0,0,0,1,1,1
"STYXL1",0,0,0,0,1,0,0,0,0,1,1,1
"SUGCT",0,0,0,0,1,0,0,0,0,1,1,1
"SUGP1",0,0,0,0,1,0,0,0,0,1,1,1
"SUGP2",1,0,0,0,0,0,0,0,0,1,1,1
"SULT1B1",1,0,0,0,0,0,0,0,0,1,1,1
"SULT1C3",0,0,0,0,1,0,0,0,0,1,1,1
"SULT1C4",0,0,0,0,1,0,0,0,0,1,1,1
"SULT4A1",0,0,0,0,1,0,0,0,0,1,1,1
"SUOX",1,0,0,0,0,0,0,0,0,1,1,1
"SUPT3H",0,0,0,0,1,0,0,0,0,1,1,1
"SUPT5H",0,0,0,0,1,0,0,0,0,1,1,1
"SUPT6H",1,0,0,0,0,0,0,0,0,1,1,1
"SUPT7L",0,0,0,0,1,0,0,0,0,1,1,1
"SURF1",1,0,0,0,0,0,0,0,0,1,1,1
"SURF6",1,0,0,0,0,0,0,0,0,1,1,1
"SUSD5",1,0,0,0,0,0,0,0,0,1,1,1
"SV2A",1,0,0,0,0,0,0,0,0,1,1,1
"SV2B",1,0,0,0,0,0,0,0,0,1,1,1
"SV2C",1,0,0,0,0,0,0,0,0,1,1,1
"SWSAP1",0,0,0,0,1,0,0,0,0,1,1,1
"SYCP1",0,0,0,0,1,0,0,0,0,1,1,1
"SYCP2L",0,0,0,0,1,0,0,0,0,1,1,1
"SYMPK",1,0,0,0,0,0,0,0,0,1,1,1
"SYNE4",0,0,0,0,1,0,0,0,0,1,1,1
"SYNGAP1",0,0,0,0,1,0,0,0,0,1,1,1
"SYNM",1,0,0,0,0,0,0,0,0,1,1,1
"SYNPR",1,0,0,0,0,0,0,0,0,1,1,1
"SYNRG",1,0,0,0,0,0,0,0,0,1,1,1
"SYS1",0,0,0,0,1,0,0,0,0,1,1,1
"SYT11",0,0,0,0,1,0,0,0,0,1,1,1
"SYT12",0,0,0,0,1,0,0,0,0,1,1,1
"SYT16",0,0,0,0,0,1,0,0,0,1,1,1
"SYT2",0,0,0,0,1,0,0,0,0,1,1,1
"SYT6",1,0,0,0,0,0,0,0,0,1,1,1
"SYTL4",1,0,0,0,0,0,0,0,0,1,1,1
"TAAR2",0,0,0,0,1,0,0,0,0,1,1,1
"TAB3",1,0,0,0,0,0,0,0,0,1,1,1
"TACR3",0,0,0,0,1,0,0,0,0,1,1,1
"TAF12",1,0,0,0,0,0,0,0,0,1,1,1
"TAF1L",0,0,0,0,0,1,0,0,0,1,1,1
"TAF2",1,0,0,0,0,0,0,0,0,1,1,1
"TAF4B",1,0,0,0,0,0,0,0,0,1,1,1
"TAF5",0,0,0,0,1,0,0,0,0,1,1,1
"TAF5L",0,0,0,0,1,0,0,0,0,1,1,1
"TAF6",1,0,0,0,0,0,0,0,0,1,1,1
"TAF6L",0,0,0,0,1,0,0,0,0,1,1,1
"TAF7L",1,0,0,0,0,0,0,0,0,1,1,1
"TAGLN",1,0,0,0,0,0,0,0,0,1,1,1
"TANGO6",1,0,0,0,0,0,0,0,0,1,1,1
"TAOK3",0,0,0,0,1,0,0,0,0,1,1,1
"TAP1",0,0,0,0,0,0,0,1,0,1,1,1
"TARS",0,0,0,0,1,0,0,0,0,1,1,1
"TAS2R1",0,0,0,0,1,0,0,0,0,1,1,1
"TAS2R14",0,0,0,0,1,0,0,0,0,1,1,1
"TAS2R19",0,0,0,0,1,0,0,0,0,1,1,1
"TAS2R43",0,0,0,0,1,0,0,0,0,1,1,1
"TAS2R60",1,0,0,0,0,0,0,0,0,1,1,1
"TAS2R8",0,0,0,0,1,0,0,0,0,1,1,1
"TAT",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D10B",1,0,0,0,0,0,0,0,0,1,1,1
"TBC1D10C",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D12",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D17",1,0,0,0,0,0,0,0,0,1,1,1
"TBC1D21",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D22A",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D22B",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D28",1,0,0,0,0,0,0,0,0,1,1,1
"TBC1D29",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D31",0,0,0,0,1,0,0,0,0,1,1,1
"TBC1D5",1,0,0,0,0,0,0,0,0,1,1,1
"TBC1D9",1,0,0,0,0,0,0,0,0,1,1,1
"TBCE",0,0,0,0,1,0,0,0,0,1,1,1
"TBCK",1,0,0,0,0,0,0,0,0,1,1,1
"TBL1X",0,0,0,0,1,0,0,0,0,1,1,1
"TBPL2",1,0,0,0,0,0,0,0,0,1,1,1
"TBX19",0,0,0,0,0,0,0,1,0,1,1,1
"TCAP",0,0,0,0,1,0,0,0,0,1,1,1
"TCEA1",1,0,0,0,0,0,0,0,0,1,1,1
"TCEANC",0,0,0,0,1,0,0,0,0,1,1,1
"TCEB3",0,1,0,0,0,0,0,0,0,1,1,1
"TCEB3CL",0,0,0,0,1,0,0,0,0,1,1,1
"TCERG1L",0,0,0,0,1,0,0,0,0,1,1,1
"TCF12",0,0,0,0,0,1,0,0,0,1,1,1
"TCF4",0,0,0,0,1,0,0,0,0,1,1,1
"TCFL5",1,0,0,0,0,0,0,0,0,1,1,1
"TCN1",0,0,0,0,1,0,0,0,0,1,1,1
"TCOF1",0,0,0,0,1,0,0,0,0,1,1,1
"TCP10",0,0,0,0,1,0,0,0,0,1,1,1
"TCTN3",1,0,0,0,0,0,0,0,0,1,1,1
"TDP2",0,0,0,0,1,0,0,0,0,1,1,1
"TDRD10",1,0,0,0,0,0,0,0,0,1,1,1
"TDRD9",0,0,0,0,1,0,0,0,0,1,1,1
"TDRKH",1,0,0,0,0,0,0,0,0,1,1,1
"TEAD4",0,0,0,0,1,0,0,0,0,1,1,1
"TECPR1",0,0,0,0,0,0,0,1,0,1,1,1
"TECTA",0,0,0,0,1,0,0,0,0,1,1,1
"TELO2",1,0,0,0,0,0,0,0,0,1,1,1
"TERF2IP",1,0,0,0,0,0,0,0,0,1,1,1
"TERT",1,0,0,0,0,0,0,0,0,1,1,1
"TES",0,0,0,0,1,0,0,0,0,1,1,1
"TESC",0,0,0,0,1,0,0,0,0,1,1,1
"TESK2",1,0,0,0,0,0,0,0,0,1,1,1
"TET1",0,0,0,0,1,0,0,0,0,1,1,1
"TET2",0,0,0,0,1,0,0,0,0,1,1,1
"TET3",1,0,0,0,0,0,0,0,0,1,1,1
"TFAP2D",1,0,0,0,0,0,0,0,0,1,1,1
"TFB2M",0,0,0,0,1,0,0,0,0,1,1,1
"TFCP2L1",0,0,0,0,1,0,0,0,0,1,1,1
"TFEC",0,0,0,0,1,0,0,0,0,1,1,1
"TFF2",1,0,0,0,0,0,0,0,0,1,1,1
"TFIP11",1,0,0,0,0,0,0,0,0,1,1,1
"TFRC",0,0,0,0,1,0,0,0,0,1,1,1
"TGFBR1",0,0,0,0,1,0,0,0,0,1,1,1
"TGFBR3",1,0,0,0,0,0,0,0,0,1,1,1
"TGIF2LX",0,0,0,0,1,0,0,0,0,1,1,1
"TGM6",0,0,0,0,1,0,0,0,0,1,1,1
"THAP1",0,0,0,0,0,0,0,0,1,1,1,1
"THAP2",0,0,0,0,1,0,0,0,0,1,1,1
"THBS1",0,0,0,0,1,0,0,0,0,1,1,1
"THBS3",1,0,0,0,0,0,0,0,0,1,1,1
"THEMIS",0,0,0,0,1,0,0,0,0,1,1,1
"THOC5",1,0,0,0,0,0,0,0,0,1,1,1
"THPO",0,0,0,0,1,0,0,0,0,1,1,1
"THRA",0,0,0,0,1,0,0,0,0,1,1,1
"THSD7A",1,0,0,0,0,0,0,0,0,1,1,1
"TIA1",0,0,0,0,1,0,0,0,0,1,1,1
"TIE1",1,0,0,0,0,0,0,0,0,1,1,1
"TIFA",0,0,0,0,1,0,0,0,0,1,1,1
"TIFAB",0,0,0,0,1,0,0,0,0,1,1,1
"TIMELESS",1,0,0,0,0,0,0,0,0,1,1,1
"TIMM17A",0,0,0,0,1,0,0,0,0,1,1,1
"TIMM44",0,0,0,0,1,0,0,0,0,1,1,1
"TINAGL1",0,0,0,0,1,0,0,0,0,1,1,1
"TJP1",0,0,0,0,0,0,0,1,0,1,1,1
"TJP3",0,0,0,0,1,0,0,0,0,1,1,1
"TLCD1",0,0,0,0,1,0,0,0,0,1,1,1
"TLE1",1,0,0,0,0,0,0,0,0,1,1,1
"TLL1",1,0,0,0,0,0,0,0,0,1,1,1
"TLN2",0,0,0,0,1,0,0,0,0,1,1,1
"TLR3",0,0,0,0,0,1,0,0,0,1,1,1
"TLR4",0,0,0,0,1,0,0,0,0,1,1,1
"TLR6",1,0,0,0,0,0,0,0,0,1,1,1
"TM6SF2",0,0,0,0,1,0,0,0,0,1,1,1
"TM7SF2",1,0,0,0,0,0,0,0,0,1,1,1
"TMBIM4",0,0,0,0,1,0,0,0,0,1,1,1
"TMBIM6",1,0,0,0,0,0,0,0,0,1,1,1
"TMC5",0,0,0,0,1,0,0,0,0,1,1,1
"TMC8",0,0,0,0,1,0,0,0,0,1,1,1
"TMCO4",0,0,0,0,1,0,0,0,0,1,1,1
"TMCO6",1,0,0,0,0,0,0,0,0,1,1,1
"TMED2",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM106C",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM109",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM115",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM117",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM132A",0,0,0,0,0,1,0,0,0,1,1,1
"TMEM132E",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM139",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM150A",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM156",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM179B",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM181",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM184B",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM200A",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM212",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM229B",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM232",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM233",0,0,0,0,0,0,0,1,0,1,1,1
"TMEM239",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM257",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM27",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM38A",0,0,0,0,0,1,0,0,0,1,1,1
"TMEM38B",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM42",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM50A",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM51",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM56",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM63B",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM63C",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM66",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM68",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM71",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM79",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM80",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM86A",0,0,0,0,1,0,0,0,0,1,1,1
"TMEM8B",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM9",1,0,0,0,0,0,0,0,0,1,1,1
"TMEM9B",1,0,0,0,0,0,0,0,0,1,1,1
"TMF1",0,0,0,0,0,1,0,0,0,1,1,1
"TMLHE",0,0,0,0,1,0,0,0,0,1,1,1
"TMOD4",0,0,0,0,0,1,0,0,0,1,1,1
"TMPRSS11A",0,0,0,0,1,0,0,0,0,1,1,1
"TMPRSS6",0,0,0,0,1,0,0,0,0,1,1,1
"TMTC3",0,0,0,0,1,0,0,0,0,1,1,1
"TMTC4",1,0,0,0,0,0,0,0,0,1,1,1
"TNFAIP3",0,1,0,0,0,0,0,0,0,1,1,1
"TNFAIP6",0,0,0,0,0,1,0,0,0,1,1,1
"TNFAIP8L2",0,0,0,0,1,0,0,0,0,1,1,1
"TNFRSF10B",0,0,0,0,1,0,0,0,0,1,1,1
"TNFRSF10C",1,0,0,0,0,0,0,0,0,1,1,1
"TNFRSF11B",0,0,0,0,1,0,0,0,0,1,1,1
"TNFRSF8",0,0,0,0,1,0,0,0,0,1,1,1
"TNFSF10",1,0,0,0,0,0,0,0,0,1,1,1
"TNFSF18",0,0,0,0,1,0,0,0,0,1,1,1
"TNIP1",1,0,0,0,0,0,0,0,0,1,1,1
"TNKS",0,0,0,0,1,0,0,0,0,1,1,1
"TNKS1BP1",1,0,0,0,0,0,0,0,0,1,1,1
"TNNI3",1,0,0,0,0,0,0,0,0,1,1,1
"TNNT2",0,0,0,0,1,0,0,0,0,1,1,1
"TNPO1",0,0,0,0,0,1,0,0,0,1,1,1
"TNPO3",0,0,0,0,1,0,0,0,0,1,1,1
"TNR",0,0,0,0,1,0,0,0,0,1,1,1
"TNS1",1,0,0,0,0,0,0,0,0,1,1,1
"TNS3",1,0,0,0,0,0,0,0,0,1,1,1
"TOB1",1,0,0,0,0,0,0,0,0,1,1,1
"TOM1L1",1,0,0,0,0,0,0,0,0,1,1,1
"TOP1",0,0,0,0,1,0,0,0,0,1,1,1
"TOP2A",0,0,0,0,1,0,0,0,0,1,1,1
"TOR3A",0,0,0,0,1,0,0,0,0,1,1,1
"TOX",0,0,0,0,1,0,0,0,0,1,1,1
"TOX3",1,0,0,0,0,0,0,0,0,1,1,1
"TP53I3",0,0,0,0,1,0,0,0,0,1,1,1
"TP53INP1",0,0,0,0,1,0,0,0,0,1,1,1
"TP63",1,0,0,0,0,0,0,0,0,1,1,1
"TPH1",0,0,0,0,1,0,0,0,0,1,1,1
"TPM3",0,0,0,0,1,0,0,0,0,1,1,1
"TPM4",0,0,0,0,1,0,0,0,0,1,1,1
"TPP1",0,0,0,0,1,0,0,0,0,1,1,1
"TPST1",0,0,0,0,1,0,0,0,0,1,1,1
"TPX2",0,0,0,0,1,0,0,0,0,1,1,1
"TRA2B",1,0,0,0,0,0,0,0,0,1,1,1
"TRADD",0,0,0,0,1,0,0,0,0,1,1,1
"TRAF1",1,0,0,0,0,0,0,0,0,1,1,1
"TRAJ21",0,0,0,0,1,0,0,0,0,1,1,1
"TRAM1",1,0,0,0,0,0,0,0,0,1,1,1
"TRAM2",0,0,0,0,1,0,0,0,0,1,1,1
"TRANK1",1,0,0,0,0,0,0,0,0,1,1,1
"TRAP1",1,0,0,0,0,0,0,0,0,1,1,1
"TRAPPC5",0,0,0,0,1,0,0,0,0,1,1,1
"TRAV13-2",0,0,0,0,0,1,0,0,0,1,1,1
"TRAV26-2",0,0,0,0,1,0,0,0,0,1,1,1
"TRAV41",0,0,0,0,1,0,0,0,0,1,1,1
"TRAV5",0,0,0,0,1,0,0,0,0,1,1,1
"TRAV6",1,0,0,0,0,0,0,0,0,1,1,1
"TRAV8-2",0,0,0,0,1,0,0,0,0,1,1,1
"TRBV11-1",0,0,0,0,1,0,0,0,0,1,1,1
"TRBV20-1",0,0,0,0,1,0,0,0,0,1,1,1
"TRBV24-1",1,0,0,0,0,0,0,0,0,1,1,1
"TRBV5-4",0,0,0,0,1,0,0,0,0,1,1,1
"TRBV7-4",0,0,0,0,0,1,0,0,0,1,1,1
"TRDMT1",0,0,0,0,1,0,0,0,0,1,1,1
"TRDN",0,0,0,0,1,0,0,0,0,1,1,1
"TRDV1",0,0,0,0,1,0,0,0,0,1,1,1
"TRGC1",0,0,0,0,1,0,0,0,0,1,1,1
"TRGV4",0,0,0,0,0,0,0,1,0,1,1,1
"TRHDE",1,0,0,0,0,0,0,0,0,1,1,1
"TRIB1",1,0,0,0,0,0,0,0,0,1,1,1
